ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,LONGITUDE,LATITUDE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME
25/04/2013,10.15.00,No,No collision and no object struck,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Not at intersection,Other injury accident,Not known,145.49933,-37.44124,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
27/04/2013,08.00.00,Yes,Collision with a fixed object,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Serious injury accident,Not known,145.49511,-37.44233,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
27/04/2013,12.00.00,No,Vehicle overturned (no collision),OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,No,Not at intersection,Serious injury accident,70 km/hr,145.33398,-37.52507,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
28/04/2013,00.30.00,Yes,Struck Pedestrian,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Dark No street lights,No,T intersection,Other injury accident,50 km/hr,145.70757,-37.1895,MURRINDINDI,NORTH EASTERN REGION,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Other Towns
5/05/2013,15.00.00,No,Collision with a fixed object,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,100 km/hr,145.99029,-37.35085,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country
11/05/2013,15.00.00,Yes,Collision with a fixed object,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,Not known,145.90518,-37.26595,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
11/05/2013,13.15.00,No,No collision and no object struck,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,No,T intersection,Other injury accident,60 km/hr,145.34012,-37.53684,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Small Towns
15/05/2013,12.15.00,No,Collision with vehicle,LANE CHANGE LEFT (NOT OVERTAKING),Yes,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,145.5901,-37.13876,MURRINDINDI,NORTH EASTERN REGION,3,1,0,1,0,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,No,0,2,0,1,0,0,Country
24/05/2013,16.15.00,Yes,Vehicle overturned (no collision),OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,145.42251,-37.42646,MURRINDINDI,NORTH EASTERN REGION,4,1,0,0,1,3,4,0,0,3,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
26/05/2013,12.30.00,No,Collision with a fixed object,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Serious injury accident,100 km/hr,145.33863,-37.53899,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Small Towns
27/05/2013,10.30.00,No,Vehicle overturned (no collision),OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Cross intersection,Other injury accident,50 km/hr,145.41613,-37.21397,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Other Towns
9/06/2013,11.40.00,No,Collision with a fixed object,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,145.17198,-37.24682,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
10/06/2013,12.20.00,No,Vehicle overturned (no collision),OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,145.48202,-37.0911,MURRINDINDI,NORTH EASTERN REGION,3,2,0,0,2,1,1,2,0,2,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country
15/06/2013,15.30.00,Yes,Vehicle overturned (no collision),OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Serious injury accident,Not known,145.98505,-37.34662,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
16/06/2013,12.00.00,No,collision with some other object,STRUCK OBJECT ON CARRIAGEWAY,No,Day,No,Not at intersection,Other injury accident,60 km/hr,145.56708,-37.34999,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
19/06/2013,18.00.00,Yes,Struck Pedestrian,PED WALKING WITH TRAFFIC,Yes,Dusk/Dawn,No,Not at intersection,Other injury accident,50 km/hr,145.42299,-37.21056,MURRINDINDI,NORTH EASTERN REGION,3,1,0,0,1,2,0,1,0,0,1,1,0,0,1,0,1,0,0,0,No,0,2,0,1,0,0,Other Towns
22/06/2013,10.30.00,No,No collision and no object struck,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,T intersection,Other injury accident,Not known,145.32569,-37.46062,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
23/06/2013,11.50.00,No,Collision with a fixed object,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,145.93103,-37.32054,MURRINDINDI,NORTH EASTERN REGION,2,2,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
4/07/2013,21.58.00,Yes,collision with some other object,STRUCK OBJECT ON CARRIAGEWAY,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100 km/hr,145.28061,-37.37391,MURRINDINDI,NORTH EASTERN REGION,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
6/07/2013,09.45.00,No,Collision with a fixed object,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,145.36741,-37.30047,MURRINDINDI,NORTH EASTERN REGION,6,4,0,1,3,2,2,0,0,5,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
6/07/2013,14.30.00,Yes,Collision with vehicle,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,50 km/hr,145.42787,-37.21054,MURRINDINDI,NORTH EASTERN REGION,8,8,0,0,8,0,3,5,0,6,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Other Towns
7/07/2013,15.28.00,No,Collision with a fixed object,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,T intersection,Fatal accident,100 km/hr,145.44401,-37.23424,MURRINDINDI,NORTH EASTERN REGION,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
9/07/2013,16.00.00,No,Vehicle overturned (no collision),OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Not at intersection,Other injury accident,100 km/hr,145.64954,-37.30403,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
12/07/2013,21.40.00,Yes,Collision with a fixed object,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,T intersection,Other injury accident,100 km/hr,145.65116,-37.15254,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,Country
16/07/2013,10.45.00,No,Collision with vehicle,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,145.29979,-37.17058,MURRINDINDI,NORTH EASTERN REGION,5,1,0,0,1,4,2,2,0,2,2,0,0,0,1,0,0,0,0,2,No,0,3,0,2,0,0,Country
26/07/2013,17.15.00,Yes,No collision and no object struck,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dusk/Dawn,No,Not at intersection,Serious injury accident,Not known,146.0547,-37.37604,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
4/08/2013,10.30.00,No,No collision and no object struck,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,145.46693,-37.44168,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
6/08/2013,12.00.00,No,Collision with a fixed object,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,No,Not at intersection,Serious injury accident,60 km/hr,145.7114,-37.35327,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
16/08/2013,21.00.00,Yes,collision with some other object,STRUCK OBJECT ON CARRIAGEWAY,No,Dark No street lights,Yes,T intersection,Other injury accident,80 km/hr,145.27537,-37.48139,MURRINDINDI,NORTH EASTERN REGION,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Small Towns
16/08/2013,15.10.00,No,Vehicle overturned (no collision),OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,145.50542,-37.43765,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,1,1,0,0,1,0,Country
21/08/2013,06.25.00,No,Collision with a fixed object,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,80 km/hr,145.63916,-37.57191,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
24/08/2013,17.00.00,Yes,collision with some other object,STRUCK OBJECT ON CARRIAGEWAY,No,Day,No,Not at intersection,Other injury accident,Not known,146.01224,-37.52151,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
28/08/2013,16.00.00,No,Collision with a fixed object,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,145.571,-37.17772,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
30/08/2013,12.30.00,No,No collision and no object struck,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Not at intersection,Other injury accident,50 km/hr,145.96676,-37.52364,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
